,word,count,frequence
1423,come,4,6.96112213289e-05
1424,nondisplaced,4,6.96112213289e-05
1425,abd/pel,4,6.96112213289e-05
1426,happened,4,6.96112213289e-05
1427,quiet,4,6.96112213289e-05
1428,tile,4,6.96112213289e-05
1429,diffuse,4,6.96112213289e-05
1430,nonbilious,4,6.96112213289e-05
1431,CXR.,4,6.96112213289e-05
1432,tray,4,6.96112213289e-05
1433,tipped,4,6.96112213289e-05
1434,Child,4,6.96112213289e-05
1435,own,4,6.96112213289e-05
1436,available,4,6.96112213289e-05
1437,least,4,6.96112213289e-05
1438,UC,4,6.96112213289e-05
1439,skateboard,4,6.96112213289e-05
1440,"truck,",4,6.96112213289e-05
1441,below,4,6.96112213289e-05
1442,traffic,4,6.96112213289e-05
1443,vision,4,6.96112213289e-05
1444,1630.,4,6.96112213289e-05
1445,asleep,4,6.96112213289e-05
1446,seems,4,6.96112213289e-05
1447,"precautions,",4,6.96112213289e-05
1448,intersection.,4,6.96112213289e-05
1449,waking,4,6.96112213289e-05
1450,"loc,",4,6.96112213289e-05
1451,was.,4,6.96112213289e-05
1452,believes,4,6.96112213289e-05
1453,can,4,6.96112213289e-05
1454,making,4,6.96112213289e-05
1455,UA,4,6.96112213289e-05
1456,basketball,4,6.96112213289e-05
1457,radius,4,6.96112213289e-05
1458,wound.,4,6.96112213289e-05
1459,"driver,",4,6.96112213289e-05
1460,active,4,6.96112213289e-05
1461,returned,4,6.96112213289e-05
1462,pool,4,6.96112213289e-05
1463,unresponsive,4,6.96112213289e-05
1464,"on,",4,6.96112213289e-05
1465,"time,",4,6.96112213289e-05
1466,100,4,6.96112213289e-05
1467,someone,4,6.96112213289e-05
1468,days,4,6.96112213289e-05
1469,nasal,4,6.96112213289e-05
1470,3-4,4,6.96112213289e-05
1471,fever.,4,6.96112213289e-05
1472,bystander,4,6.96112213289e-05
1473,"note,",4,6.96112213289e-05
1474,team,4,6.96112213289e-05
1475,tingling,4,6.96112213289e-05
1476,x-rays,4,6.96112213289e-05
1477,In,4,6.96112213289e-05
1478,fence.,4,6.96112213289e-05
1479,little,4,6.96112213289e-05
1480,20mph.,4,6.96112213289e-05
1481,traction,4,6.96112213289e-05
1482,residential,4,6.96112213289e-05
1483,ear.,4,6.96112213289e-05
1484,baseline.,4,6.96112213289e-05
1485,bars.,4,6.96112213289e-05
1486,questions.,4,6.96112213289e-05
1487,"numbness,",4,6.96112213289e-05
1488,shows,4,6.96112213289e-05
1489,Today,4,6.96112213289e-05
1490,day,4,6.96112213289e-05
1491,skate,4,6.96112213289e-05
1492,now.,4,6.96112213289e-05
1493,buttock,4,6.96112213289e-05
1494,banister,4,6.96112213289e-05
1495,"However,",4,6.96112213289e-05
1496,Episode,4,6.96112213289e-05
1497,think,4,6.96112213289e-05
1498,+Airbag,4,6.96112213289e-05
1499,witness,4,6.96112213289e-05
1500,story.,4,6.96112213289e-05
1501,canal.,4,6.96112213289e-05
1502,gunshot,3,5.22084159967e-05
1503,rami,3,5.22084159967e-05
1504,Repeat,3,5.22084159967e-05
1505,restraint,3,5.22084159967e-05
1506,structure,3,5.22084159967e-05
1507,Another,3,5.22084159967e-05
1508,nearby,3,5.22084159967e-05
1509,night,3,5.22084159967e-05
1510,rash.,3,5.22084159967e-05
1511,ICH.,3,5.22084159967e-05
1512,interactive,3,5.22084159967e-05
1513,"neg,",3,5.22084159967e-05
1514,gun.,3,5.22084159967e-05
1515,ancef,3,5.22084159967e-05
1516,pain;,3,5.22084159967e-05
1517,months.,3,5.22084159967e-05
1518,flip,3,5.22084159967e-05
1519,Placed,3,5.22084159967e-05
1520,self-extricate.,3,5.22084159967e-05
1521,issues.,3,5.22084159967e-05
1522,"tenderness,",3,5.22084159967e-05
1523,difficulty.,3,5.22084159967e-05
1524,persistent,3,5.22084159967e-05
1525,AM,3,5.22084159967e-05
1526,rocks.,3,5.22084159967e-05
1527,urinate.,3,5.22084159967e-05
1528,arouse.,3,5.22084159967e-05
1529,tonic,3,5.22084159967e-05
1530,9,3,5.22084159967e-05
1531,perseverating,3,5.22084159967e-05
1532,dead,3,5.22084159967e-05
1533,hearing,3,5.22084159967e-05
1534,Speaking,3,5.22084159967e-05
1535,maybe,3,5.22084159967e-05
1536,After,3,5.22084159967e-05
1537,place,3,5.22084159967e-05
1538,kart,3,5.22084159967e-05
1539,chest.,3,5.22084159967e-05
1540,brain,3,5.22084159967e-05
1541,receiving,3,5.22084159967e-05
1542,night.,3,5.22084159967e-05
1543,restrained.,3,5.22084159967e-05
1544,prompted,3,5.22084159967e-05
1545,autism,3,5.22084159967e-05
1546,cardboard,3,5.22084159967e-05
1547,x1,3,5.22084159967e-05
1548,sibling.,3,5.22084159967e-05
1549,Questionable,3,5.22084159967e-05
1550,knees,3,5.22084159967e-05
1551,balcony,3,5.22084159967e-05
1552,bloody,3,5.22084159967e-05
1553,probable,3,5.22084159967e-05
1554,boyfriend,3,5.22084159967e-05
1555,since.,3,5.22084159967e-05
1556,irritable.,3,5.22084159967e-05
1557,scans.,3,5.22084159967e-05
1558,deformity.,3,5.22084159967e-05
1559,condyle,3,5.22084159967e-05
1560,"ejected,",3,5.22084159967e-05
1561,wire,3,5.22084159967e-05
1562,"changes,",3,5.22084159967e-05
1563,"PCH,",3,5.22084159967e-05
1564,tib-fib,3,5.22084159967e-05
1565,unhelmeted,3,5.22084159967e-05
1566,L5,3,5.22084159967e-05
1567,lot,3,5.22084159967e-05
1568,"diarrhea,",3,5.22084159967e-05
1569,18,3,5.22084159967e-05
1570,neuro,3,5.22084159967e-05
1571,45mph.,3,5.22084159967e-05
1572,described,3,5.22084159967e-05
1573,yet,3,5.22084159967e-05
1574,straight,3,5.22084159967e-05
1575,liver,3,5.22084159967e-05
1576,driving.,3,5.22084159967e-05
1577,"wall,",3,5.22084159967e-05
1578,non,3,5.22084159967e-05
1579,require,3,5.22084159967e-05
1580,consolable,3,5.22084159967e-05
1581,moms,3,5.22084159967e-05
1582,ago;,3,5.22084159967e-05
1583,gas,3,5.22084159967e-05
1584,"kidney,",3,5.22084159967e-05
1585,trampled,3,5.22084159967e-05
1586,fire,3,5.22084159967e-05
1587,"around,",3,5.22084159967e-05
1588,Unrestrained,3,5.22084159967e-05
1589,AMS,3,5.22084159967e-05
1590,Awake,3,5.22084159967e-05
1591,"pain,.",3,5.22084159967e-05
1592,extricate,3,5.22084159967e-05
1593,x1.,3,5.22084159967e-05
1594,cars,3,5.22084159967e-05
1595,pavement.,3,5.22084159967e-05
1596,Neck,3,5.22084159967e-05
1597,RLE.,3,5.22084159967e-05
1598,extraction.,3,5.22084159967e-05
1599,MVC;,3,5.22084159967e-05
1600,friend's,3,5.22084159967e-05
1601,am,3,5.22084159967e-05
1602,unwitnessed.,3,5.22084159967e-05
1603,"hematuria,",3,5.22084159967e-05
1604,wedged,3,5.22084159967e-05
1605,4pm,3,5.22084159967e-05
1606,bedside,3,5.22084159967e-05
1607,impact.,3,5.22084159967e-05
1608,backyard,3,5.22084159967e-05
1609,code,3,5.22084159967e-05
1610,acetabular,3,5.22084159967e-05
1611,even,3,5.22084159967e-05
1612,room.,3,5.22084159967e-05
1613,Xray,3,5.22084159967e-05
1614,30mph.,3,5.22084159967e-05
1615,brother.,3,5.22084159967e-05
1616,building,3,5.22084159967e-05
1617,"street,",3,5.22084159967e-05
1618,inside,3,5.22084159967e-05
1619,diarrhea,3,5.22084159967e-05
1620,outstretched,3,5.22084159967e-05
1621,Reported,3,5.22084159967e-05
1622,m,3,5.22084159967e-05
1623,Sister,3,5.22084159967e-05
1624,sleepy.,3,5.22084159967e-05
1625,"SOB,",3,5.22084159967e-05
1626,"walking,",3,5.22084159967e-05
1627,uncle,3,5.22084159967e-05
1628,Notable,3,5.22084159967e-05
1629,therefore,3,5.22084159967e-05
1630,extricated.,3,5.22084159967e-05
1631,Adolescent,3,5.22084159967e-05
1632,"VSS,",3,5.22084159967e-05
1633,help,3,5.22084159967e-05
1634,"transport,",3,5.22084159967e-05
1635,"contusion,",3,5.22084159967e-05
1636,sign,3,5.22084159967e-05
1637,increased,3,5.22084159967e-05
1638,would,3,5.22084159967e-05
1639,asking,3,5.22084159967e-05
1640,Evaluation,3,5.22084159967e-05
1641,30mph,3,5.22084159967e-05
1642,Interacting,3,5.22084159967e-05
1643,followed,3,5.22084159967e-05
1644,history.,3,5.22084159967e-05
1645,position,3,5.22084159967e-05
1646,lethargy.,3,5.22084159967e-05
1647,1800,3,5.22084159967e-05
1648,father's,3,5.22084159967e-05
1649,rocker,3,5.22084159967e-05
1650,within,3,5.22084159967e-05
1651,0530.,3,5.22084159967e-05
1652,"him,",3,5.22084159967e-05
1653,assaulted,3,5.22084159967e-05
1654,landed.,3,5.22084159967e-05
1655,l,3,5.22084159967e-05
1656,bedside.,3,5.22084159967e-05
1657,climbed,3,5.22084159967e-05
1658,rolled.,3,5.22084159967e-05
1659,"horse,",3,5.22084159967e-05
1660,month,3,5.22084159967e-05
1661,wood,3,5.22084159967e-05
1662,pts,3,5.22084159967e-05
1663,cochlear,3,5.22084159967e-05
1664,Driving,3,5.22084159967e-05
1665,suffered,3,5.22084159967e-05
1666,confusion.,3,5.22084159967e-05
1667,finally,3,5.22084159967e-05
1668,"transport.
",3,5.22084159967e-05
1669,hands,3,5.22084159967e-05
1670,minor,3,5.22084159967e-05
1671,urine,3,5.22084159967e-05
1672,intraparenchymal,3,5.22084159967e-05
1673,tib/fib,3,5.22084159967e-05
1674,bus,3,5.22084159967e-05
1675,period,3,5.22084159967e-05
1676,use,3,5.22084159967e-05
1677,type,3,5.22084159967e-05
1678,underlying,3,5.22084159967e-05
1679,himself.,3,5.22084159967e-05
1680,blow,3,5.22084159967e-05
1681,"thigh,",3,5.22084159967e-05
1682,treatment,3,5.22084159967e-05
1683,1730.,3,5.22084159967e-05
1684,osh,3,5.22084159967e-05
1685,bumped,3,5.22084159967e-05
1686,A/O,3,5.22084159967e-05
1687,apparent,3,5.22084159967e-05
1688,seizure-like,3,5.22084159967e-05
1689,murmur,3,5.22084159967e-05
1690,"hematoma,",3,5.22084159967e-05
1691,vaginal,3,5.22084159967e-05
1692,lac.,3,5.22084159967e-05
1693,1hr,3,5.22084159967e-05
1694,looked,3,5.22084159967e-05
1695,pitbull,3,5.22084159967e-05
1696,until,3,5.22084159967e-05
1697,tell,3,5.22084159967e-05
1698,couldn't,3,5.22084159967e-05
1699,"bay,",3,5.22084159967e-05
1700,"place,",3,5.22084159967e-05
1701,slowly,3,5.22084159967e-05
1702,"intact,",3,5.22084159967e-05
1703,max,3,5.22084159967e-05
1704,fled,3,5.22084159967e-05
1705,"weakness,",3,5.22084159967e-05
1706,edge.,3,5.22084159967e-05
1707,1530.,3,5.22084159967e-05
1708,Now,3,5.22084159967e-05
1709,5th,3,5.22084159967e-05
1710,airlifted,3,5.22084159967e-05
1711,Grandmother,3,5.22084159967e-05
1712,shoulders,3,5.22084159967e-05
1713,Bilateral,3,5.22084159967e-05
1714,drainage,3,5.22084159967e-05
1715,BMX,3,5.22084159967e-05
1716,Report,3,5.22084159967e-05
1717,bipolar,3,5.22084159967e-05
1718,episode.,3,5.22084159967e-05
1719,radial,3,5.22084159967e-05
1720,vomiting/diarrhea.,3,5.22084159967e-05
1721,stood,3,5.22084159967e-05
1722,"morning,",3,5.22084159967e-05
1723,Very,3,5.22084159967e-05
1724,1730,3,5.22084159967e-05
1725,1-2,3,5.22084159967e-05
1726,"minivan,",3,5.22084159967e-05
1727,"well,",3,5.22084159967e-05
1728,site,3,5.22084159967e-05
1729,tib,3,5.22084159967e-05
1730,Walked,3,5.22084159967e-05
1731,10.,3,5.22084159967e-05
1732,t-bone,3,5.22084159967e-05
1733,pediatric,3,5.22084159967e-05
1734,extending,3,5.22084159967e-05
1735,sensation.,3,5.22084159967e-05
1736,"pelvis,",3,5.22084159967e-05
1737,pelvis.,3,5.22084159967e-05
1738,nose.,3,5.22084159967e-05
1739,members.,3,5.22084159967e-05
1740,tetanus,3,5.22084159967e-05
1741,board.,3,5.22084159967e-05
1742,involving,3,5.22084159967e-05
1743,knife,3,5.22084159967e-05
1744,baby,3,5.22084159967e-05
1745,doses,3,5.22084159967e-05
1746,avoid,3,5.22084159967e-05
1747,assessment,3,5.22084159967e-05
1748,oriented.,3,5.22084159967e-05
1749,phone,3,5.22084159967e-05
1750,ice,3,5.22084159967e-05
1751,10mg,3,5.22084159967e-05
1752,cement,3,5.22084159967e-05
1753,concerned,3,5.22084159967e-05
1754,pedestrian.,3,5.22084159967e-05
1755,leveled,3,5.22084159967e-05
1756,issues,3,5.22084159967e-05
1757,body.,3,5.22084159967e-05
1758,"history,",3,5.22084159967e-05
1759,Some,3,5.22084159967e-05
1760,witnessed.,3,5.22084159967e-05
1761,runny,3,5.22084159967e-05
1762,t-boned.,3,5.22084159967e-05
1763,do,3,5.22084159967e-05
1764,During,3,5.22084159967e-05
1765,scalp.,3,5.22084159967e-05
1766,pulling,3,5.22084159967e-05
1767,numbness.,3,5.22084159967e-05
1768,anything,3,5.22084159967e-05
1769,seizure.,3,5.22084159967e-05
1770,rode,3,5.22084159967e-05
1771,school.,3,5.22084159967e-05
1772,anxiety,3,5.22084159967e-05
1773,serious,3,5.22084159967e-05
1774,Airbag,3,5.22084159967e-05
1775,min,3,5.22084159967e-05
1776,sliding,3,5.22084159967e-05
1777,concussion,3,5.22084159967e-05
1778,extracted,3,5.22084159967e-05
1779,wind,3,5.22084159967e-05
1780,scattered,3,5.22084159967e-05
1781,allergies,3,5.22084159967e-05
1782,tiled,3,5.22084159967e-05
1783,Expedition,3,5.22084159967e-05
1784,identified.,3,5.22084159967e-05
1785,condition.,3,5.22084159967e-05
1786,region.,3,5.22084159967e-05
1787,secondary,3,5.22084159967e-05
1788,Apparently,3,5.22084159967e-05
1789,questions,3,5.22084159967e-05
1790,minimally,3,5.22084159967e-05
1791,medications.,3,5.22084159967e-05
1792,Cspine,3,5.22084159967e-05
1793,discomfort,3,5.22084159967e-05
1794,rashes.,3,5.22084159967e-05
1795,periorbital,3,5.22084159967e-05
1796,stating,3,5.22084159967e-05
1797,deviation,3,5.22084159967e-05
1798,"this,",3,5.22084159967e-05
1799,given.,3,5.22084159967e-05
1800,"forearm,",3,5.22084159967e-05
1801,scans,3,5.22084159967e-05
1802,diving,3,5.22084159967e-05
1803,mildly,3,5.22084159967e-05
1804,apt,3,5.22084159967e-05
1805,Complaints,3,5.22084159967e-05
1806,LUE,3,5.22084159967e-05
1807,contusions.,3,5.22084159967e-05
1808,CTOH,3,5.22084159967e-05
1809,ladder,3,5.22084159967e-05
1810,normally.,3,5.22084159967e-05
1811,lifted,3,5.22084159967e-05
1812,"depression,",3,5.22084159967e-05
1813,Prior,3,5.22084159967e-05
1814,flank.,3,5.22084159967e-05
1815,3.5,3,5.22084159967e-05
1816,painful,3,5.22084159967e-05
1817,two-vehicle,3,5.22084159967e-05
1818,continued,3,5.22084159967e-05
1819,Flight,3,5.22084159967e-05
1820,baseline,3,5.22084159967e-05
1821,digits,3,5.22084159967e-05
1822,severity.,3,5.22084159967e-05
1823,numbness/tingling.,3,5.22084159967e-05
1824,area.,3,5.22084159967e-05
1825,wrist.,3,5.22084159967e-05
1826,"AP,",3,5.22084159967e-05
1827,dropped,3,5.22084159967e-05
1828,blurry,3,5.22084159967e-05
1829,"spine,",3,5.22084159967e-05
1830,Ambulatory,3,5.22084159967e-05
1831,saying,3,5.22084159967e-05
1832,POV,3,5.22084159967e-05
1833,cm,3,5.22084159967e-05
1834,speeds.,3,5.22084159967e-05
1835,coffee,3,5.22084159967e-05
1836,immobilization.,3,5.22084159967e-05
1837,auto.,3,5.22084159967e-05
1838,Multiple,3,5.22084159967e-05
1839,"tingling,",3,5.22084159967e-05
1840,denying,3,5.22084159967e-05
1841,"school,",3,5.22084159967e-05
1842,properly,3,5.22084159967e-05
1843,compartment,3,5.22084159967e-05
1844,BMP,3,5.22084159967e-05
1845,ate,3,5.22084159967e-05
1846,bay,3,5.22084159967e-05
1847,focal,3,5.22084159967e-05
1848,interventions,3,5.22084159967e-05
1849,deep,3,5.22084159967e-05
1850,"yesterday,",3,5.22084159967e-05
1851,"backwards,",3,5.22084159967e-05
1852,sheets.,3,5.22084159967e-05
1853,person,3,5.22084159967e-05
1854,RUE,3,5.22084159967e-05
1855,catch,3,5.22084159967e-05
1856,associated,3,5.22084159967e-05
1857,dad's,3,5.22084159967e-05
1858,row.,3,5.22084159967e-05
1859,",",3,5.22084159967e-05
1860,"evening,",3,5.22084159967e-05
1861,CTA,3,5.22084159967e-05
1862,bag,3,5.22084159967e-05
1863,sedan,3,5.22084159967e-05
1864,crush,3,5.22084159967e-05
1865,sx.,3,5.22084159967e-05
1866,crew,3,5.22084159967e-05
1867,unhelmeted.,3,5.22084159967e-05
1868,problems,3,5.22084159967e-05
1869,doing,3,5.22084159967e-05
1870,triage.,2,3.48056106644e-05
1871,"week,",2,3.48056106644e-05
1872,electrical,2,3.48056106644e-05
1873,Dog,2,3.48056106644e-05
1874,1445.,2,3.48056106644e-05
1875,fussy,2,3.48056106644e-05
1876,Seemed,2,3.48056106644e-05
1877,seat),2,3.48056106644e-05
1878,else.,2,3.48056106644e-05
1879,H&H,2,3.48056106644e-05
1880,regained,2,3.48056106644e-05
1881,Approx,2,3.48056106644e-05
1882,"forwards,",2,3.48056106644e-05
1883,drivers,2,3.48056106644e-05
1884,cousin.,2,3.48056106644e-05
1885,cheek.,2,3.48056106644e-05
1886,dip,2,3.48056106644e-05
1887,"bystander,",2,3.48056106644e-05
1888,"hospital,",2,3.48056106644e-05
1889,Estimated,2,3.48056106644e-05
1890,un-helmeted,2,3.48056106644e-05
1891,Recalls,2,3.48056106644e-05
1892,trampled.,2,3.48056106644e-05
1893,"fence,",2,3.48056106644e-05
1894,exact,2,3.48056106644e-05
1895,child.,2,3.48056106644e-05
1896,1700,2,3.48056106644e-05
1897,kick,2,3.48056106644e-05
1898,ambulating.,2,3.48056106644e-05
1899,Complained,2,3.48056106644e-05
1900,behavioral,2,3.48056106644e-05
1901,notes,2,3.48056106644e-05
1902,fixing,2,3.48056106644e-05
1903,clothes,2,3.48056106644e-05
1904,driver),2,3.48056106644e-05
1905,stapled,2,3.48056106644e-05
1906,"HCT,",2,3.48056106644e-05
1907,answering,2,3.48056106644e-05
1908,initially.,2,3.48056106644e-05
1909,disorder,2,3.48056106644e-05
1910,cream,2,3.48056106644e-05
1911,Mexico.,2,3.48056106644e-05
1912,speech,2,3.48056106644e-05
1913,Rollover,2,3.48056106644e-05
1914,LOC/emesis.,2,3.48056106644e-05
1915,that.,2,3.48056106644e-05
1916,UDS,2,3.48056106644e-05
1917,provided,2,3.48056106644e-05
1918,25-30,2,3.48056106644e-05
1919,handlebars,2,3.48056106644e-05
1920,pushing,2,3.48056106644e-05
1921,child's,2,3.48056106644e-05
1922,developed,2,3.48056106644e-05
1923,1930.,2,3.48056106644e-05
1924,metal,2,3.48056106644e-05
1925,freeway.,2,3.48056106644e-05
1926,become,2,3.48056106644e-05
1927,door.,2,3.48056106644e-05
1928,birth,2,3.48056106644e-05
1929,starred,2,3.48056106644e-05
1930,alone,2,3.48056106644e-05
1931,101,2,3.48056106644e-05
1932,"illnesses,",2,3.48056106644e-05
1933,swiped,2,3.48056106644e-05
1934,X-rays,2,3.48056106644e-05
1935,dirt.,2,3.48056106644e-05
1936,ride.,2,3.48056106644e-05
1937,same.,2,3.48056106644e-05
1938,triage,2,3.48056106644e-05
1939,"the
middle",2,3.48056106644e-05
1940,"helmeted,",2,3.48056106644e-05
1941,harness,2,3.48056106644e-05
1942,Acting,2,3.48056106644e-05
1943,underwent,2,3.48056106644e-05
1944,infant,2,3.48056106644e-05
1945,1230,2,3.48056106644e-05
1946,"only,",2,3.48056106644e-05
1947,"bleeding,",2,3.48056106644e-05
1948,sharp,2,3.48056106644e-05
1949,packaged.,2,3.48056106644e-05
1950,girlfriend,2,3.48056106644e-05
1951,"hemorrhage,",2,3.48056106644e-05
1952,Details,2,3.48056106644e-05
1953,O2,2,3.48056106644e-05
1954,unavailable,2,3.48056106644e-05
1955,illnesses,2,3.48056106644e-05
1956,daily,2,3.48056106644e-05
1957,note,2,3.48056106644e-05
1958,exam.,2,3.48056106644e-05
1959,"swelling,",2,3.48056106644e-05
1960,weeks.,2,3.48056106644e-05
1961,radiation,2,3.48056106644e-05
1962,"flank,",2,3.48056106644e-05
1963,(not,2,3.48056106644e-05
1964,side;,2,3.48056106644e-05
1965,gone,2,3.48056106644e-05
1966,Imaging,2,3.48056106644e-05
1967,swerved,2,3.48056106644e-05
1968,consolable.,2,3.48056106644e-05
1969,admitted,2,3.48056106644e-05
1970,degree,2,3.48056106644e-05
1971,repaired.,2,3.48056106644e-05
1972,toes,2,3.48056106644e-05
1973,right-sided,2,3.48056106644e-05
1974,group,2,3.48056106644e-05
1975,drinking,2,3.48056106644e-05
1976,trunk,2,3.48056106644e-05
1977,younger,2,3.48056106644e-05
1978,"prior,",2,3.48056106644e-05
1979,midshaft,2,3.48056106644e-05
1980,"evaluation,",2,3.48056106644e-05
1981,kids,2,3.48056106644e-05
1982,30-40,2,3.48056106644e-05
1983,"legs,",2,3.48056106644e-05
1984,ahead,2,3.48056106644e-05
1985,CTs,2,3.48056106644e-05
1986,Keppra,2,3.48056106644e-05
1987,angle,2,3.48056106644e-05
1988,covering,2,3.48056106644e-05
1989,"child,",2,3.48056106644e-05
1990,CS,2,3.48056106644e-05
1991,railing,2,3.48056106644e-05
1992,someone's,2,3.48056106644e-05
1993,Self,2,3.48056106644e-05
1994,repeated,2,3.48056106644e-05
1995,"sharp,",2,3.48056106644e-05
1996,K,2,3.48056106644e-05
1997,w/u,2,3.48056106644e-05
1998,forearms.,2,3.48056106644e-05
1999,going.,2,3.48056106644e-05
2000,contrast,2,3.48056106644e-05
2001,"trauma,",2,3.48056106644e-05
2002,racing,2,3.48056106644e-05
2003,EKG,2,3.48056106644e-05
2004,a/o,2,3.48056106644e-05
2005,(in,2,3.48056106644e-05
2006,information.,2,3.48056106644e-05
2007,LFTs,2,3.48056106644e-05
2008,ativan,2,3.48056106644e-05
2009,AT,2,3.48056106644e-05
2010,missing.,2,3.48056106644e-05
2011,implant,2,3.48056106644e-05
2012,1600,2,3.48056106644e-05
2013,speak,2,3.48056106644e-05
2014,H/H,2,3.48056106644e-05
2015,scored,2,3.48056106644e-05
2016,mid,2,3.48056106644e-05
2017,strap,2,3.48056106644e-05
2018,85.,2,3.48056106644e-05
2019,awoke,2,3.48056106644e-05
2020,spontaneous,2,3.48056106644e-05
2021,age,2,3.48056106644e-05
2022,HOV,2,3.48056106644e-05
2023,remains,2,3.48056106644e-05
2024,dx,2,3.48056106644e-05
2025,SI,2,3.48056106644e-05
2026,notified,2,3.48056106644e-05
2027,"amnesia,",2,3.48056106644e-05
2028,daughter,2,3.48056106644e-05
2029,roll.,2,3.48056106644e-05
2030,week,2,3.48056106644e-05
2031,vertebral,2,3.48056106644e-05
2032,ALOC.,2,3.48056106644e-05
2033,shortly,2,3.48056106644e-05
2034,urinary,2,3.48056106644e-05
2035,"6pm,",2,3.48056106644e-05
2036,grandfather.,2,3.48056106644e-05
2037,sec.,2,3.48056106644e-05
2038,medication,2,3.48056106644e-05
2039,shot.,2,3.48056106644e-05
2040,PTA.,2,3.48056106644e-05
2041,"gear,",2,3.48056106644e-05
2042,units,2,3.48056106644e-05
2043,EMS/PD,2,3.48056106644e-05
2044,Evaluated,2,3.48056106644e-05
2045,LOC/emesis,2,3.48056106644e-05
2046,+airbags.,2,3.48056106644e-05
2047,eaten,2,3.48056106644e-05
2048,condition,2,3.48056106644e-05
2049,endorses,2,3.48056106644e-05
2050,sz,2,3.48056106644e-05
2051,larger,2,3.48056106644e-05
2052,"lac,",2,3.48056106644e-05
2053,latent,2,3.48056106644e-05
2054,iliac,2,3.48056106644e-05
2055,competition,2,3.48056106644e-05
2056,post.,2,3.48056106644e-05
2057,"turn,",2,3.48056106644e-05
2058,apical,2,3.48056106644e-05
2059,severity,2,3.48056106644e-05
2060,presentation,2,3.48056106644e-05
2061,bruises.,2,3.48056106644e-05
2062,crack,2,3.48056106644e-05
2063,cell,2,3.48056106644e-05
2064,5point,2,3.48056106644e-05
2065,sugar,2,3.48056106644e-05
2066,Approximately,2,3.48056106644e-05
2067,NOT,2,3.48056106644e-05
2068,stool,2,3.48056106644e-05
2069,forward-facing,2,3.48056106644e-05
2070,high-speed,2,3.48056106644e-05
2071,CPR,2,3.48056106644e-05
2072,"brother,",2,3.48056106644e-05
2073,"initially,",2,3.48056106644e-05
2074,=,2,3.48056106644e-05
2075,evidence,2,3.48056106644e-05
2076,trailer.,2,3.48056106644e-05
2077,motorcross,2,3.48056106644e-05
2078,information,2,3.48056106644e-05
2079,proximal,2,3.48056106644e-05
2080,pick-up,2,3.48056106644e-05
2081,rated,2,3.48056106644e-05
2082,horseback,2,3.48056106644e-05
2083,Didn't,2,3.48056106644e-05
2084,Bystanders,2,3.48056106644e-05
2085,"field,",2,3.48056106644e-05
2086,asymptomatic,2,3.48056106644e-05
2087,16,2,3.48056106644e-05
2088,fence,2,3.48056106644e-05
2089,booster.,2,3.48056106644e-05
2090,passenger's,2,3.48056106644e-05
2091,skiing,2,3.48056106644e-05
2092,pneumocephalus.,2,3.48056106644e-05
2093,While,2,3.48056106644e-05
2094,contacted,2,3.48056106644e-05
2095,H,2,3.48056106644e-05
2096,Point,2,3.48056106644e-05
2097,"unhelmeted,",2,3.48056106644e-05
2098,digit,2,3.48056106644e-05
2099,seen.,2,3.48056106644e-05
2100,chief,2,3.48056106644e-05
2101,extrication,2,3.48056106644e-05
2102,laid,2,3.48056106644e-05
2103,"dizziness,",2,3.48056106644e-05
2104,B,2,3.48056106644e-05
2105,"ped,",2,3.48056106644e-05
2106,cannot,2,3.48056106644e-05
2107,2mg,2,3.48056106644e-05
2108,awaiting,2,3.48056106644e-05
2109,backseat.,2,3.48056106644e-05
2110,half,2,3.48056106644e-05
2111,clonic,2,3.48056106644e-05
2112,Reportedly,2,3.48056106644e-05
2113,Event,2,3.48056106644e-05
2114,"witnesses,",2,3.48056106644e-05
2115,"20,",2,3.48056106644e-05
2116,twisted,2,3.48056106644e-05
2117,ro,2,3.48056106644e-05
2118,limp.,2,3.48056106644e-05
2119,afterward,2,3.48056106644e-05
2120,member's,2,3.48056106644e-05
2121,NP,2,3.48056106644e-05
2122,Mild,2,3.48056106644e-05
2123,GCS15,2,3.48056106644e-05
2124,4-5,2,3.48056106644e-05
2125,show,2,3.48056106644e-05
2126,drop,2,3.48056106644e-05
2127,shunt,2,3.48056106644e-05
2128,2200.,2,3.48056106644e-05
2129,"floor,",2,3.48056106644e-05
2130,medial,2,3.48056106644e-05
2131,anemia,2,3.48056106644e-05
2132,sites,2,3.48056106644e-05
2133,remembered,2,3.48056106644e-05
2134,screaming,2,3.48056106644e-05
2135,altercation,2,3.48056106644e-05
2136,speech.,2,3.48056106644e-05
2137,carrying,2,3.48056106644e-05
2138,"speech,",2,3.48056106644e-05
2139,activation,2,3.48056106644e-05
2140,hx.,2,3.48056106644e-05
2141,"pmhx,",2,3.48056106644e-05
2142,"dog,",2,3.48056106644e-05
2143,Immunization,2,3.48056106644e-05
2144,wooden,2,3.48056106644e-05
2145,"body,",2,3.48056106644e-05
2146,dog.,2,3.48056106644e-05
2147,Following,2,3.48056106644e-05
2148,years,2,3.48056106644e-05
2149,"opening),",2,3.48056106644e-05
2150,"unresponsive,",2,3.48056106644e-05
2151,unresponsive.,2,3.48056106644e-05
2152,day.,2,3.48056106644e-05
2153,whether,2,3.48056106644e-05
2154,"911,",2,3.48056106644e-05
2155,length,2,3.48056106644e-05
2156,burst,2,3.48056106644e-05
